economy,year,agri_gdp_share,rural_pop_share,gdp_per_capita,total_population
DEU,2023,0.929156663056282,18.0965633307871,54776.7668235491,83287273.0
DJI,2010,,29.3513445217097,1213.23352553429,930251.0
DJI,2011,,29.3223467541324,1306.34552844977,948558.0
DJI,2012,,29.2733688664623,1400.19357858954,966747.0
DJI,2013,1.19392304728354,29.2030668712516,2075.94498424748,984824.0
DJI,2014,1.22411023326762,29.1100967810522,2214.62084142432,1002717.0
DJI,2015,1.05900752644099,28.9931146084163,2376.12554719873,1020313.0
DJI,2016,0.99558771996226,28.8507763658959,2510.4300076241,1037653.0
DJI,2017,1.29424095183589,28.681738066043,2618.95521147369,1054841.0
DJI,2018,1.41671102035767,28.4846557214098,2718.08338799203,1071882.0
DJI,2019,1.51935229833123,28.2581853445482,2837.16902340932,1088709.0
DJI,2020,1.99744473588682,28.0009829480105,2844.88810647853,1105188.0
DJI,2021,3.00716226184265,27.7117045443485,3025.91126413549,1121248.0
DJI,2022,2.63101792247644,27.3890061461144,3133.25779772463,1137096.0
DJI,2023,2.50202235262172,27.1591754011079,3381.29779710722,1152944.0
DMA,2010,12.1671107564725,32.0016730088016,7549.61964680375,68859.0
DMA,2011,13.1398699725745,31.6021834397273,7705.40717248319,69053.0
DMA,2012,12.5284705614395,31.245390662906,7528.51001990155,69118.0
DMA,2013,14.0710957769054,30.880295802278,7822.21797211398,69715.0
DMA,2014,13.5810858914367,30.5092152889748,8131.74876096735,70373.0
DMA,2015,13.5413888147951,30.1320846536472,8282.59874702141,70410.0
DMA,2016,13.5004110450215,29.7488394269459,8802.56172041363,69606.0
DMA,2017,11.743783940147,29.3594151395213,8224.64896571414,68496.0
DMA,2018,9.64769551837572,28.9637473220238,9215.3085405645,68174.0
DMA,2019,10.1167002012072,28.5617715051036,9491.14995962374,67880.0
DMA,2020,12.2529146098099,28.153423219411,7827.74842680426,67573.0
DMA,2021,14.0151066545603,27.7386379955958,8376.40414141113,67202.0
DMA,2022,12.9438199575573,27.317351364308,9323.66089490562,66826.0
DMA,2023,12.1097217072814,26.8894988561973,9912.96212766668,66510.0
DNK,2010,1.1884393485634,13.1347579956055,58104.5445594981,5547683.0
DNK,2011,1.26832807403315,12.8432346044154,61809.737898222,5570572.0
DNK,2012,1.61758219917433,12.7663803100586,58443.7747103968,5591572.0
DNK,2013,1.25664041508446,12.4563475239568,61377.5940590412,5614932.0
DNK,2014,1.35342720224903,12.3176014268093,62520.4509747011,5643475.0
DNK,2015,0.908318060929302,12.2745943422671,53094.0133607574,5683483.0
DNK,2016,0.92879780499665,12.3000030517578,54500.9260410217,5728010.0
DNK,2017,1.25985806734514,11.9838056200491,57521.5514992225,5764980.0
DNK,2018,0.99704488734783,11.8940237689311,61324.7665045565,5793636.0
DNK,2019,1.24122741169144,11.7903509189331,59404.2663247723,5814422.0
DNK,2020,1.33752008668451,11.7605514526368,60985.4885601514,5831404.0
DNK,2021,1.08103120928969,11.7383550681851,69340.7334922138,5856733.0
DNK,2022,1.00228533729664,11.6119760162297,67781.0940939514,5903037.0
DNK,2023,1.03787056976317,11.447361457133,68043.5466971243,5946952.0
DOM,2010,5.87493178504912,25.8357226825823,5478.62470398954,9820175.0
DOM,2011,5.4136207001604,25.7559610498699,5826.51014109195,9945621.0
DOM,2012,5.13892705786417,25.7601320030432,6013.81965002603,10070411.0
DOM,2013,4.99410588425629,25.7748640048784,6136.59429329301,10193833.0
DOM,2014,4.83780303264764,25.8068466177847,6496.45166971142,10315528.0
DOM,2015,5.05883234424627,25.8627694041715,6800.95309395474,10434829.0
DOM,2016,5.02704510564373,25.9493219264478,7160.44200982307,10551430.0
DOM,2017,4.83760934052653,26.073193747023,7412.71571571512,10666843.0
DOM,2018,4.57147323875274,26.2410744283062,7882.98221584944,10782053.0
DOM,2019,4.32511956961036,26.4596535327067,8183.01623600375,10894043.0
DOM,2020,4.52252840237889,26.7356206226337,7135.22273255899,11008300.0
DOM,2021,4.21567590284055,27.0756652604965,8527.0754858205,11123476.0
DOM,2022,4.15371984188711,27.5796844356289,10104.2464008585,11230734.0
DOM,2023,4.29425303998525,27.6422008176662,10630.431743829,11331265.0
DZA,2010,7.53171561491377,32.8764942132541,4912.78585503672,36188236.0
DZA,2011,7.08352512171367,32.2655992492422,5916.31364364343,36903376.0
DZA,2012,8.02697167412095,31.6578741446325,6033.64884689543,37646166.0
DZA,2013,9.12007464194984,31.0536163920723,5979.60138960585,38414171.0
DZA,2014,9.40707440856373,30.4531234842385,6094.69392314956,39205031.0
DZA,2015,10.5327896965018,29.8566929138388,4685.05902729002,40019529.0
DZA,2016,11.0683130545794,29.2646221736149,4424.98529027556,40850721.0
DZA,2017,11.0318809304784,28.6772087563449,4554.66753957828,41689299.0
DZA,2018,11.2438301354995,28.094750154847,4577.21029180491,42505035.0
DZA,2019,11.4791798857164,27.5175438619825,4468.45341883656,43294546.0
DZA,2020,12.8341693887186,26.9458873706605,3743.5419522929,44042091.0
DZA,2021,11.2354345605089,26.3800781738427,4160.55926736925,44761099.0
DZA,2022,10.6470638553472,25.8204137645486,4960.30334332888,45477389.0
DZA,2023,13.3692450434856,25.267191635862,5370.477235078,46164219.0
ECU,2010,8.33021025899583,37.2594741388356,4520.30959039763,15076695.0
ECU,2011,7.90853917487421,37.2050946452309,5153.6916424375,15326227.0
ECU,2012,6.99944108995073,37.1591267180865,5634.08393191094,15572194.0
ECU,2013,6.96320880489033,37.1162713375878,6109.29031510341,15807128.0
ECU,2014,7.40439967003185,37.0767567804201,6405.79979300441,16035124.0
ECU,2015,8.02049629728797,37.040811323269,5976.1596805651,16266225.0
ECU,2016,8.07212585894998,37.0086632428196,5917.63771271481,16505139.0
ECU,2017,7.90222040951574,36.9805408157575,6233.32244797718,16759519.0
ECU,2018,7.64505994805811,36.9566723187679,6303.91886658338,17049547.0
ECU,2019,7.78676459859086,36.9372860285362,6205.05765246766,17340021.0
