economy,year,agri_gdp_share,rural_pop_share,gdp_per_capita,total_population,new_displacements,disp_per_100k,agri_gdp_share_lag1,rural_pop_share_lag1,gdp_per_capita_lag1,disp_per_100k_lag1,disp_risk_hist_3yr,log_gdp_per_capita_lag1,log_disp_per_100k,high_displacement_alert
ECU,2019,7.78676459859086,36.9372860285362,6205.05765246766,17340021.0,1502.0,8.662042566153755,7.64505994805811,36.9566723187679,6303.91886658338,6.733316726831511,43.016890008387406,8.74908538020891,2.2682050716445303,0
ECU,2020,8.38574905899645,36.9226102217479,5463.64515348598,17546065.0,1200.0,6.839140285870365,7.78676459859086,36.9372860285362,6205.05765246766,8.662042566153755,10.94340906765907,8.733281134760158,2.0591291709350084,0
ECU,2021,8.07999983280318,36.9128731750883,6061.32350181711,17682454.0,4864.0,27.507494152112596,8.38574905899645,36.9226102217479,5463.64515348598,6.839140285870365,7.411499859618548,8.606054467758902,3.3501670054143067,0
ECU,2022,7.39303992355462,36.9098164067734,6515.58528418336,17823897.0,1052.0,5.902188505689861,8.07999983280318,36.9128731750883,6061.32350181711,27.507494152112596,14.336225668045577,8.709848421719611,1.931838536051601,0
ECU,2023,8.05137468415854,36.8692270445737,6718.1447938811,17980083.0,15052.0,83.71485270674222,7.39303992355462,36.9098164067734,6515.58528418336,5.902188505689861,13.416274314557612,8.782105788306811,4.439290942916971,0
EGY,2011,13.8691050980964,57.1365831529823,2590.64384891965,91093059.0,0.0,0.0,13.3407591579645,57.0942824479846,2455.08194645282,0.0,0.0,7.806322654529959,0.0,0
EGY,2012,11.2727652713919,57.1881485861475,2996.0677072015,93161001.0,0.0,0.0,13.8691050980964,57.1365831529823,2590.64384891965,0.0,0.0,7.860047644065191,0.0,0
EGY,2013,11.2743496022361,57.2485722811249,3025.52563552448,95333553.0,0.0,0.0,11.2727652713919,57.1881485861475,2996.0677072015,0.0,0.0,8.0053896587203,0.0,0
EGY,2014,11.3377089201878,57.3174477715592,3133.39102265541,97528654.0,200.0,0.20506793829021777,11.2743496022361,57.2485722811249,3025.52563552448,0.0,0.0,8.01517058564924,0.1865359456771398,0
EGY,2015,11.3940627685257,57.3943685910952,3306.98159414141,99597342.0,100.0,0.10040428588947684,11.3377089201878,57.3174477715592,3133.39102265541,0.20506793829021777,0.06835597943007259,8.050190183051225,0.09567764490755035,0
EGY,2016,11.769316084742,57.4789282733775,3270.6287768197,101644589.0,820.0,0.8067325649769709,11.3940627685257,57.3943685910952,3306.98159414141,0.10040428588947684,0.10182407472656486,8.10409349208379,0.5915200011977498,0
EGY,2017,10.9863806449848,57.5513991312821,2395.10333299491,103696057.0,0.0,0.0,11.769316084742,57.4789282733775,3270.6287768197,0.8067325649769709,0.3707349297188885,8.093043236768981,0.0,0
EGY,2018,10.8302490249025,57.5422822550031,2484.70315630508,105682094.0,8.0,0.0075698727165644545,10.9863806449848,57.5513991312821,2395.10333299491,0.0,0.3023789502888159,7.781599085598753,0.00754136500619495,0
EGY,2019,10.6971354538956,57.5187972667352,2962.98892023003,107553158.0,0.0,0.0,10.8302490249025,57.5422822550031,2484.70315630508,0.0075698727165644545,0.2714341458978451,7.818310858788752,0.0,0
EGY,2020,11.1668239443487,57.4818465369326,3511.11381026379,109315124.0,8400.0,7.684206624510621,10.6971354538956,57.5187972667352,2962.98892023003,0.0,0.0025232909055214847,7.9942912482949655,2.1615060454352624,0
EGY,2021,11.4369326589725,57.4313937378532,3827.35415374308,110957008.0,1100.0,0.9913749656984262,11.1668239443487,57.4818465369326,3511.11381026379,7.684206624510621,2.563925499075728,8.163973360341497,0.6888253376858517,0
EGY,2022,10.9457535224737,57.3674870991968,4233.30783744856,112618250.0,0.0,0.0,11.4369326589725,57.4313937378532,3827.35415374308,0.9913749656984262,2.8918605300696822,8.25019026494524,0.0,0
EGY,2023,10.6003111645036,57.2901884958081,3456.78965212363,114535772.0,8.0,0.006984717403397778,10.9457535224737,57.3674870991968,4233.30783744856,0.0,2.8918605300696822,8.350975155109614,0.0069604372591953465,0
ERI,2011,,64.3293724060059,688.68165957684,2998485.0,0.0,0.0,,64.3653450012207,539.699512069686,0.0,0.0,6.292863693982681,0.0,0
ERI,2012,,64.3175735473633,,3036988.0,0.0,0.0,,64.3293724060059,688.68165957684,0.0,0.0,6.536230128198565,0.0,0
ERI,2013,,64.3286666870117,,3074360.0,100.0,3.2527095070193472,,64.3175735473633,,0.0,0.0,,1.4475563108631055,0
ERI,2014,,64.360279083252,,3095173.0,0.0,0.0,,64.3286666870117,,3.2527095070193472,1.0842365023397824,,0.0,0
ERI,2015,,64.408992767334,,3105546.0,0.0,0.0,,64.360279083252,,0.0,1.0842365023397824,,0.0,0
ERI,2016,,64.4745712280273,,3124698.0,0.0,0.0,,64.408992767334,,0.0,1.0842365023397824,,0.0,0
ERI,2017,,64.5572853088379,,3150347.0,0.0,0.0,,64.4745712280273,,0.0,0.0,,0.0,0
ERI,2018,,64.6548957824707,,3192760.0,0.0,0.0,,64.5572853088379,,0.0,0.0,,0.0,0
ERI,2019,,64.7647666931152,,3240194.0,0.0,0.0,,64.6548957824707,,0.0,0.0,,0.0,0
ERI,2020,,64.883861541748,,3291271.0,0.0,0.0,,64.7647666931152,,0.0,0.0,,0.0,0
ERI,2021,,65.0128860473633,,3350183.0,0.0,0.0,,64.883861541748,,0.0,0.0,,0.0,0
ERI,2022,,65.1530723571777,,3409447.0,0.0,0.0,,65.0128860473633,,0.0,0.0,,0.0,0
ERI,2023,,65.303596496582,,3470390.0,0.0,0.0,,65.1530723571777,,0.0,0.0,,0.0,0
ESP,2011,2.3625185975353,21.304602043505,31824.6219134777,46742697.0,0.0,0.0,2.41740898393438,21.4861843765112,30658.7422282912,0.0,0.0,10.330705744963561,0.0,0
ESP,2012,2.39776671776239,21.1544319698382,28456.4438151477,46773055.0,22000.0,47.03562767067492,2.3625185975353,21.304602043505,31824.6219134777,0.0,0.0,10.368026964899329,3.8719429787207438,0
ESP,2013,2.60946207875576,21.0141913097888,29228.846559842,46604197.0,2590.0,5.557439386843207,2.39776671776239,21.1544319698382,28456.4438151477,47.03562767067492,15.67854255689164,10.256165050854902,1.8806001893830733,0
ESP,2014,2.52697678134345,20.8803286166512,29707.765509467,46460733.0,3799.0,8.176797382856616,2.60946207875576,21.0141913097888,29228.846559842,5.557439386843207,17.531022352506042,10.282945608684807,2.2166782747935954,0
ESP,2015,2.72327046339292,20.7545107256977,25982.4416197775,46422303.0,4160.0,8.961209873624753,2.52697678134345,20.8803286166512,29707.765509467,8.176797382856616,20.256621480124917,10.299197416245914,2.2986985374747255,0
ESP,2016,2.81522075003094,20.6384044722003,26755.6061149398,46458139.0,10790.0,23.225209257736303,2.72327046339292,20.7545107256977,25982.4416197775,8.961209873624753,7.565148881108192,10.165214753343863,3.1873937958297716,0
ESP,2017,2.80344676690393,20.5336766914317,28381.3425596906,46571232.0,7303.0,15.681354532343057,2.81522075003094,20.6384044722003,26755.6061149398,23.225209257736303,13.454405504739222,10.194536679402995,2.814291600608496,0
ESP,2018,2.70128254621885,20.4419942186639,30602.4212881113,46782011.0,5092.0,10.884525678043211,2.80344676690393,20.5336766914317,28381.3425596906,15.681354532343057,15.955924554568037,10.253522489932335,2.475237190721962,0
ESP,2019,2.51980122994951,20.3650238891693,29786.5245689007,47118501.0,28433.0,60.34360048932796,2.70128254621885,20.4419942186639,30602.4212881113,10.884525678043211,16.597029822707523,10.328867088491581,4.1164908542137,0
ESP,2020,2.78468031745976,20.3044325382201,27233.9426461608,47359424.0,7826.0,16.52469421925402,2.51980122994951,20.3650238891693,29786.5245689007,60.34360048932796,28.969826899904746,10.301844946212388,2.8636109845090316,0
ESP,2021,2.76824927112995,20.2153757016402,30799.4775937775,47443821.0,9257.0,19.51149760892994,2.78468031745976,20.3044325382201,27233.9426461608,16.52469421925402,29.25094012887507,10.21225608392831,3.020985587893945,0
ESP,2022,2.36964000049424,20.0451205432186,30319.4987196616,47786102.0,33959.0,71.0645953084853,2.76824927112995,20.2153757016402,30799.4775937775,19.51149760892994,32.126597439170645,10.335285475132922,4.277562873873497,0
ESP,2023,2.6062235563618,19.871508998144,33493.2225409111,48352528.0,28316.0,58.561570968947066,2.36964000049424,20.0451205432186,30319.4987196616,71.0645953084853,35.700262378889754,10.319579288158684,4.087010583709517,0
EST,2011,3.66566862923271,32.1224443665494,17555.5455239426,1327439.0,0.0,0.0,3.17092945309266,32.1951957073738,14663.7041018705,0.0,0.0,9.593198804042665,0.0,0
EST,2012,3.2843229052027,32.0370406679684,17568.2137969714,1322696.0,0.0,0.0,3.66566862923271,32.1224443665494,17555.5455239426,0.0,0.0,9.77318212368732,0.0,0
EST,2013,3.04742973666601,31.9076541703232,19310.3874900757,1317997.0,0.0,0.0,3.2843229052027,32.0370406679684,17568.2137969714,0.0,0.0,9.773903433280221,0.0,0
EST,2014,3.11496161660999,31.7331617191968,20581.7898991695,1314545.0,0.0,0.0,3.04742973666601,31.9076541703232,19310.3874900757,0.0,0.0,9.868450226288957,0.0,0
EST,2015,2.80642152865051,31.5203390309447,17722.1557669523,1315407.0,0.0,0.0,3.11496161660999,31.7331617191968,20581.7898991695,0.0,0.0,9.932210563813802,0.0,0
EST,2016,2.0715978609001,31.275961821922,18666.3736521706,1315790.0,0.0,0.0,2.80642152865051,31.5203390309447,17722.1557669523,0.0,0.0,9.782627298988604,0.0,0
EST,2017,2.33885596628311,31.0068058084842,20851.5223496861,1317384.0,0.0,0.0,2.0715978609001,31.275961821922,18666.3736521706,0.0,0.0,9.834532554555391,0.0,0
EST,2018,2.04938469969066,30.7196467069867,23618.1361254581,1321977.0,0.0,0.0,2.33885596628311,31.0068058084842,20851.5223496861,0.0,0.0,9.945230195914071,0.0,0
EST,2019,2.265648962634,30.4212602337846,24021.2501413306,1326898.0,0.0,0.0,2.04938469969066,30.7196467069867,23618.1361254581,0.0,0.0,10.06981251522384,0.0,0
EST,2020,1.93181527353408,30.1184221052335,23933.9939421065,1329522.0,0.0,0.0,2.265648962634,30.4212602337846,24021.2501413306,0.0,0.0,10.086735769070403,0.0,0
EST,2021,1.94353771254558,29.8222725864178,27951.1659277744,1330932.0,0.0,0.0,1.93181527353408,30.1184221052335,23933.9939421065,0.0,0.0,10.083096848728875,0.0,0
EST,2022,2.44640859997873,29.5107666263262,28340.3826549406,1348840.0,0.0,0.0,1.94353771254558,29.8222725864178,27951.1659277744,0.0,0.0,10.23824996852445,0.0,0
EST,2023,1.71558125919165,29.3229914476874,30264.0064885057,1370286.0,0.0,0.0,2.44640859997873,29.5107666263262,28340.3826549406,0.0,0.0,10.252078300161156,0.0,0
ETH,2011,41.2499638574537,82.136209487915,343.024942351887,93149970.0,0.0,0.0,41.4468200699758,82.5062160491943,330.619412798644,11.045023336698458,11.045023336698458,5.803987964366165,0.0,0
ETH,2012,44.3309427521463,81.7938632965088,452.101031885754,95798767.0,20000.0,20.877095422324174,41.2499638574537,82.136209487915,343.024942351887,0.0,5.522511668349229,5.8407141615817855,3.085440218390858,0
ETH,2013,41.2395055340925,81.384485244751,484.039833104062,98438751.0,61500.0,62.475396503151494,44.3309427521463,81.7938632965088,452.101031885754,20.877095422324174,10.640706253007544,6.116115129061261,4.150652374174643,0
ETH,2014,38.5204496889284,80.9737129211426,549.986577082588,101115610.0,49440.0,48.89452775886928,41.2395055340925,81.384485244751,484.039833104062,62.475396503151494,27.78416397515856,6.184231017676458,3.909911332593004,0
ETH,2015,36.0569753905786,80.548433303833,597.912113218663,103867135.0,101070.0,97.30700668695637,38.5204496889284,80.9737129211426,549.986577082588,48.89452775886928,44.08233989478165,6.311710447844543,4.588095303218785,0
ETH,2016,34.6969564523634,80.1236381530762,641.651523286233,106718162.0,347000.0,325.1555250736046,36.0569753905786,80.548433303833,597.912113218663,97.30700668695637,69.55897698299238,6.395114864844244,5.787374338382553,0
ETH,2017,33.7792813400479,79.6915149688721,696.348429076216,109666481.0,433970.0,395.71799518213777,34.6969564523634,80.1236381530762,641.651523286233,325.1555250736046,157.11901983981008,6.4656026228734635,5.983225688684891,1
ETH,2018,31.218806650139,79.2161903381348,739.702022272086,112664152.0,295650.0,262.4170996289929,33.7792813400479,79.6915149688721,696.348429076216,395.71799518213777,272.7268423142329,6.547285184097235,5.57373870606686,0
ETH,2019,33.6333246910556,78.7513294219971,793.473247218996,115737383.0,503602.0,435.1247513519465,31.218806650139,79.2161903381348,739.702022272086,262.4170996289929,327.76353996157843,6.607598415232994,6.07792832937653,1
ETH,2020,35.5582700358115,78.3739948272705,829.790982552951,118917671.0,663700.0,558.1172204423681,33.6333246910556,78.7513294219971,793.473247218996,435.1247513519465,364.4199487210257,6.6776793129353225,6.32635914784869,1
ETH,2021,37.5791137563489,77.8932914733887,893.009835441784,122138588.0,239910.0,196.42440929479224,35.5582700358115,78.3739948272705,829.790982552951,558.1172204423681,418.5530238077692,6.72237823801064,5.285355773330503,0
ETH,2022,37.6422268391462,77.2632312774658,982.103161502198,125384287.0,872590.0,695.9324975066453,37.5791137563489,77.8932914733887,893.009835441784,196.42440929479224,396.5554603630356,6.7957167767257305,6.54668855887777,1
ETH,2023,35.7864807851174,76.9413528442383,1055.81091593061,128691692.0,617122.0,479.53522904959556,37.6422268391462,77.2632312774658,982.103161502198,695.9324975066453,483.49137574793514,6.890714060217772,6.1749005432037,1
FIN,2011,2.25898661809719,29.9416738125748,51060.3242589767,5388272.0,0.0,0.0,2.36676641136983,30.2144201203053,46506.2919016566,0.0,0.0,10.747364394370637,0.0,0
FIN,2012,2.18836399205502,29.6338636831288,47551.6740841369,5413971.0,0.0,0.0,2.25898661809719,29.9416738125748,51060.3242589767,0.0,0.0,10.840782625809272,0.0,0
FIN,2013,2.21182621856833,29.3257881840723,49691.0145200739,5438972.0,30.0,0.5515748196534198,2.18836399205502,29.6338636831288,47551.6740841369,0.0,0.0,10.769593303703253,0.439270427819236,0
FIN,2014,2.21758033567317,29.0120831059247,50073.7760815871,5461512.0,0.0,0.0,2.21182621856833,29.3257881840723,49691.0145200739,0.5515748196534198,0.1838582732178066,10.813599525534963,0.0,0
FIN,2015,2.06049706934612,28.6945069959396,42560.3456767103,5479531.0,0.0,0.0,2.21758033567317,29.0120831059247,50073.7760815871,0.0,0.1838582732178066,10.821272688863255,0.0,0
FIN,2016,2.08977502932082,28.3841616571829,43451.2562442158,5495303.0,0.0,0.0,2.06049706934612,28.6945069959396,42560.3456767103,0.0,0.1838582732178066,10.658701741859433,0.0,0
FIN,2017,2.06803556647353,28.0436961687044,46085.0174739036,5508214.0,0.0,0.0,2.08977502932082,28.3841616571829,43451.2562442158,0.0,0.0,10.679418056715113,0.0,0
FIN,2018,2.11422780880102,27.6576532259657,49654.2497035329,5515525.0,51.0,0.9246626567733806,2.06803556647353,28.0436961687044,46085.0174739036,0.0,0.0,10.738264874385273,0.6547507091482502,0
FIN,2019,2.18977184111891,27.2568785641686,48358.1807773701,5521606.0,0.0,0.0,2.11422780880102,27.6576532259657,49654.2497035329,0.9246626567733806,0.30822088559112687,10.81285939809398,0.0,0
FIN,2020,2.24039393029227,26.9150560208327,48828.6846862799,5529543.0,0.0,0.0,2.18977184111891,27.2568785641686,48358.1807773701,0.0,0.30822088559112687,10.786411364497777,0.0,0
FIN,2021,2.15907446415076,26.6289784219671,53099.1351400148,5541017.0,0.0,0.0,2.24039393029227,26.9150560208327,48828.6846862799,0.0,0.30822088559112687,10.796093699657833,0.0,0
FIN,2022,2.24134367895993,26.3032402164051,50440.560224974,5556106.0,8.0,0.14398573389348585,2.15907446415076,26.6289784219671,53099.1351400148,0.0,0.0,10.879934752236487,0.13451842250702337,0
FIN,2023,2.33109283712753,25.9937451397172,52864.6931581216,5583911.0,2.0,0.035817189779708165,2.24134367895993,26.3032402164051,50440.560224974,0.14398573389348585,0.04799524463116195,10.828570721895744,0.03519067052519788,0
FJI,2011,9.21771557173261,47.4664550524895,4139.60288609702,912989.0,0.0,0.0,9.38189737562413,47.9584852214896,3449.14452883369,1977.1116376086175,1977.1116376086175,8.146171401563505,0.0,0
FJI,2012,9.67577870713452,46.9616788705229,4341.40338748749,914918.0,27000.0,2951.084140873827,9.21771557173261,47.4664550524895,4139.60288609702,0.0,988.5558188043087,8.328596680878235,7.990266688320199,1
FJI,2013,10.1131069949223,46.4447273700709,4572.44377544245,916352.0,0.0,0.0,9.67577870713452,46.9616788705229,4341.40338748749,2951.084140873827,1642.7319261608147,8.376183249735927,0.0,0
FJI,2014,8.0985227018506,45.9161712456144,5293.35676680464,917585.0,800.0,87.18538337047794,10.1131069949223,46.4447273700709,4572.44377544245,0.0,983.694713624609,8.428021761469404,4.479441227856281,0
FJI,2015,7.8716240846939,45.3765811916347,5097.53106864695,918578.0,0.0,0.0,8.0985227018506,45.9161712456144,5293.35676680464,87.18538337047794,1012.7565080814351,8.574396771299284,0.0,0
FJI,2016,10.6643336396929,44.8265279026126,5363.79026679243,919166.0,76100.0,8279.24444550821,7.8716240846939,45.3765811916347,5097.53106864695,0.0,29.06179445682598,8.536707751469534,9.021627769347901,1
FJI,2017,10.5318273601847,44.2591656550391,5826.84814459328,918759.0,350.0,38.09486492105111,10.6643336396929,44.8265279026126,5363.79026679243,8279.24444550821,2788.8099429595622,8.587612561438105,3.6659911264240987,0
FJI,2018,10.9065639753696,43.7671652614302,6085.41979485376,917180.0,10000.0,1090.2985237357989,10.5318273601847,44.2591656550391,5826.84814459328,38.09486492105111,2772.446436809754,8.670403110797398,6.995123572360683,1
FJI,2019,12.4005161469113,43.29010447743,5842.07344577597,914899.0,5582.0,610.1219916078168,10.9065639753696,43.7671652614302,6085.41979485376,1090.2985237357989,3135.8792780550198,8.713815305214771,6.415296598175,1
FJI,2020,15.6918345311972,42.813315308126,4620.6457238014,914963.0,36135.0,3949.340027957415,12.4005161469113,43.29010447743,5842.07344577597,610.1219916078168,579.5051267548889,8.67301221234981,8.28155693721743,1
FJI,2021,17.2536724147942,42.3381635238072,4536.73312110335,916711.0,14019.0,1529.2714934150458,15.6918345311972,42.813315308126,4620.6457238014,3949.340027957415,1883.2535144336769,8.438506137918505,7.333200445321182,1
FJI,2022,14.1928948833304,41.8647298534734,5414.12092119088,919422.0,4744.0,515.9763416581287,17.2536724147942,42.3381635238072,4536.73312110335,1529.2714934150458,2029.5778376600927,8.420182853805079,6.247997112645373,1
FJI,2023,12.8245910153207,41.3930950261232,5926.20586394763,924145.0,6750.0,730.4048607090879,14.1928948833304,41.8647298534734,5414.12092119088,515.9763416581287,1998.1959543435298,8.596950489968936,6.5949671514535035,1
FRA,2011,1.55137276231397,22.8817282612491,43929.7840873812,65340830.0,0.0,0.0,1.50088040274637,22.9037155191197,40694.8211697025,6.9202863442251,6.9202863442251,10.61388069219627,0.0,0
FRA,2012,1.52594468949115,22.8330535080084,40863.5814412333,65657659.0,0.0,0.0,1.55137276231397,22.8817282612491,43929.7840873812,0.0,3.46014317211255,10.690370585373737,0.0,0
FRA,2013,1.36140137870511,22.7559278529082,42669.1795111893,65997932.0,6696.0,10.14577244632453,1.52594468949115,22.8330535080084,40863.5814412333,0.0,2.3067621147417,10.618018987422143,2.4110602732135265,0
FRA,2014,1.46154600121993,22.6475703211387,43148.0459288416,66312067.0,4102.0,6.185902785989162,1.36140137870511,22.7559278529082,42669.1795111893,10.14577244632453,3.3819241487748433,10.661255583138027,1.9721211603489375,0
FRA,2015,1.50360116027898,22.2389080849934,36702.4323733379,66548272.0,120.0,0.18032023431051672,1.46154600121993,22.6475703211387,43148.0459288416,6.185902785989162,5.4438917441045644,10.672415585695674,0.16578578666823546,0
FRA,2016,1.33798472564444,21.4000885294221,37024.2157133669,66724104.0,190.0,0.2847546667692982,1.50360116027898,22.2389080849934,36702.4323733379,0.18032023431051672,5.503998488874736,10.510625554828527,0.25056777931738416,0
FRA,2017,1.43496006533197,21.3532195973632,38687.1626407164,66918020.0,21300.0,31.82999138348684,1.33798472564444,21.4000885294221,37024.2157133669,0.2847546667692982,2.216992562356326,10.519354465273434,3.4913424690549486,0
FRA,2018,1.53110170543578,21.3285567463401,41418.1766484844,67158348.0,6351.0,9.456754356137528,1.43496006533197,21.3532195973632,38687.1626407164,31.82999138348684,10.765022094855551,10.56328895731171,2.3472481194863275,0
FRA,2019,1.40828485472535,21.3109215450644,40408.2848574751,67382061.0,4118.0,6.111418883432491,1.53110170543578,21.3285567463401,41418.1766484844,9.456754356137528,13.857166802131223,10.63149925663719,1.9617017855695735,0
FRA,2020,1.4604342657704,21.2880868234751,39169.8606000707,67601110.0,10309.0,15.24974959730691,1.40828485472535,21.3109215450644,40408.2848574751,6.111418883432491,15.799388207685618,10.606814860748763,2.7880774992605226,0
FRA,2021,1.46334541457898,21.2635396607662,43725.0999521245,67842811.0,9068.0,13.366191445103889,1.4604342657704,21.2880868234751,39169.8606000707,15.24974959730691,10.272640945625643,10.57568839731642,2.6648776298274863,0
FRA,2022,1.72017137018833,21.2408078876644,40988.6396406579,68184457.0,44589.0,65.39466905192191,1.46334541457898,21.2635396607662,43725.0999521245,13.366191445103889,11.575786641947763,10.685700455708174,4.195616767896724,0
FRA,2023,1.48475796304424,21.2195676873453,44700.1384177544,68372286.0,7395.0,10.815785799527019,1.72017137018833,21.2408078876644,40988.6396406579,65.39466905192191,31.336870031444235,10.621074622063249,2.46943641706265,0
FRO,2017,17.9788585658383,61.6675300598145,59388.5365965776,50179.0,0.0,0.0,,,,,,,0.0,0
FRO,2018,16.3200031785764,61.5941162109375,62525.2647698273,50997.0,0.0,0.0,17.9788585658383,61.6675300598145,59388.5365965776,0.0,0.0,10.991873338261458,0.0,0
FRO,2019,17.0514062234626,61.6054344177246,63070.7228080361,51790.0,0.0,0.0,16.3200031785764,61.5941162109375,62525.2647698273,0.0,0.0,11.043341983767178,0.0,0
FRO,2020,13.7184823893818,61.3310012817383,62247.9273907098,52561.0,0.0,0.0,17.0514062234626,61.6054344177246,63070.7228080361,0.0,0.0,11.052027815093032,0.0,0
FRO,2021,14.2148369483437,61.1916236877441,69421.6981686515,53291.0,0.0,0.0,13.7184823893818,61.3310012817383,62247.9273907098,0.0,0.0,11.038896583507176,0.0,0
FRO,2022,18.7358298803846,61.0040175453243,67069.3987440509,53903.0,0.0,0.0,14.2148369483437,61.1916236877441,69421.6981686515,0.0,0.0,11.147969155970337,0.0,0
FRO,2023,17.7553649648471,60.8024729876355,72486.6910957957,54398.0,0.0,0.0,18.7358298803846,61.0040175453243,67069.3987440509,0.0,0.0,11.11349807426846,0.0,0
FSM,2011,26.8051948051948,77.7085335864528,2859.8488365615,107698.0,0.0,0.0,25.2001712328767,77.7096470124862,2715.26873721406,0.0,0.0,7.907014429738862,0.0,0
FSM,2012,28.5720987654321,77.7057431211575,3003.05867086848,107890.0,0.0,0.0,26.8051948051948,77.7085335864528,2859.8488365615,0.0,0.0,7.958873655779202,0.0,0
FSM,2013,26.8475477707006,77.7013676038854,2904.1536796737,108121.0,0.0,0.0,28.5720987654321,77.7057431211575,3003.05867086848,0.0,0.0,8.00771954360824,0.0,0
FSM,2014,25.2221835443038,77.6953806877521,2915.23672460238,108396.0,0.0,0.0,26.8475477707006,77.7013676038854,2904.1536796737,0.0,0.0,7.974241569667726,0.0,0
FSM,2015,26.5239423076923,77.6877663900589,2869.86276169101,108716.0,6800.0,6254.829095993231,25.2221835443038,77.6953806877521,2915.23672460238,0.0,0.0,7.978049271110064,8.741268963436587,1
FSM,2016,27.0007645259939,77.6785103862445,2997.93719917488,109075.0,0.0,0.0,26.5239423076923,77.6877663900589,2869.86276169101,6254.829095993231,2084.9430319977437,7.962367877408003,0.0,0
FSM,2017,27.4768698060942,77.667598810458,3297.37580036719,109481.0,0.0,0.0,27.0007645259939,77.6785103862445,2997.93719917488,0.0,2084.9430319977437,8.006013237941183,0.0,0
FSM,2018,22.3979187817259,77.6550179644567,3584.78377566896,109909.0,0.0,0.0,27.4768698060942,77.667598810458,3297.37580036719,0.0,2084.9430319977437,8.101185444586486,0.0,0
FSM,2019,23.1956202531646,77.640754222919,3581.72684572278,110282.0,0.0,0.0,22.3979187817259,77.6550179644567,3584.78377566896,0.0,0.0,8.184732355545412,0.0,0
FSM,2020,22.0481374900209,77.6247939963402,3362.02802120524,110916.0,0.0,0.0,23.1956202531646,77.640754222919,3581.72684572278,0.0,0.0,8.18387947820647,0.0,0
FSM,2021,22.1845195337408,77.6071237144589,3508.22314197664,111624.0,0.0,0.0,22.0481374900209,77.6247939963402,3362.02802120524,0.0,0.0,8.120597043910506,0.0,0
FSM,2022,23.2675927172437,77.5877298180947,3703.66680343222,112114.0,0.0,0.0,22.1845195337408,77.6071237144589,3508.22314197664,0.0,0.0,8.163149964891279,0.0,0
FSM,2023,23.3320526006399,77.5665987548097,3933.01607031874,112630.0,5.0,4.439314569830418,23.2675927172437,77.5877298180947,3703.66680343222,0.0,0.0,8.217348602088856,1.6936530547364743,0
GAB,2011,3.43228977977158,13.4334616349685,10219.1139339454,1781985.0,0.0,0.0,3.91445441728357,13.8147407527055,8356.74662013345,0.0,0.0,9.030944126699254,0.0,0
GAB,2012,3.35369777676334,13.1161364212999,9296.96587941088,1846889.0,1600.0,86.63216901503013,3.43228977977158,13.4334616349685,10219.1139339454,0.0,0.0,9.232113011831114,4.473148156730282,0
GAB,2013,3.32908065074657,12.8517519328363,9197.70106323947,1913059.0,1760.0,91.99925355151096,3.35369777676334,13.1161364212999,9296.96587941088,86.63216901503013,28.87738967167671,9.13755093257407,4.532591466793206,0
GAB,2014,3.62120476996243,12.3763982037031,9201.36276648105,1978399.0,0.0,0.0,3.32908065074657,12.8517519328363,9197.70106323947,91.99925355151096,59.543807522180366,9.12681756429074,0.0,0
GAB,2015,4.31162904410146,11.914691616108,7047.12654634355,2040989.0,0.0,0.0,3.62120476996243,12.3763982037031,9201.36276648105,0.0,59.543807522180366,9.127215552507487,0.0,0
GAB,2016,4.97313690987068,11.4554116593822,6677.07003901644,2100306.0,0.0,0.0,4.31162904410146,11.914691616108,7047.12654634355,0.0,30.666417850503652,8.860517122384389,0.0,0
GAB,2017,5.2657648440765,10.9990266743104,6921.73373135624,2156900.0,8.0,0.3709026844081784,4.97313690987068,11.4554116593822,6677.07003901644,0.0,0.0,8.806584308471429,0.31546941659346195,0
GAB,2018,5.43595280305822,10.5460050018134,7624.2775233771,2212318.0,0.0,0.0,5.2657648440765,10.9990266743104,6921.73373135624,0.3709026844081784,0.12363422813605947,8.842566018484694,0.0,0
GAB,2019,5.5544308701413,10.0968149829606,7441.1786472281,2267706.0,0.0,0.0,5.43595280305822,10.5460050018134,7624.2775233771,0.0,0.12363422813605947,8.939223997321747,0.0,0
GAB,2020,6.61619761297697,9.6519249589853,6605.80346077904,2322539.0,2.0,0.08611265515885848,5.5544308701413,10.0968149829606,7441.1786472281,0.0,0.12363422813605947,8.914918913889624,0.08260495016383909,0
GAB,2021,6.76982280995704,9.2118032713033,8181.40914134398,2376722.0,0.0,0.0,6.61619761297697,9.6519249589853,6605.80346077904,0.08611265515885848,0.02870421838628616,8.795855224467564,0.0,0
GAB,2022,6.50616941615975,8.7756644540012,8409.20741452279,2430747.0,0.0,0.0,6.76982280995704,9.2118032713033,8181.40914134398,0.0,0.02870421838628616,9.009741902292173,0.0,0
GAB,2023,6.66942563518248,8.3624037202687,7802.82433276138,2484789.0,900.0,36.220379275664854,6.50616941615975,8.7756644540012,8409.20741452279,0.0,0.02870421838628616,9.037201415507436,3.616856441266024,0
GBR,2011,0.704214809469773,18.8640314407373,42295.9273835322,63258810.0,0.0,0.0,0.565712301782542,19.004834883723,39778.3220528565,0.0,0.0,10.591102509850886,0.0,0
